File ID,digit_label,participant,intonation
0012696.wav,4,S146,bored
0012697.wav,0,S106,excited
0012698.wav,80,S71,question
0012699.wav,80,S74,excited
0012700.wav,19,S146,excited
0012701.wav,30,S169,excited
0012702.wav,30,S43,question
0012703.wav,100,S48,neutral
0012704.wav,100,S112,question
0012705.wav,17,S114,question
0012706.wav,13,S104,neutral
0012707.wav,1000,S6,question
0012708.wav,90,S36,neutral
0012709.wav,6,S31,question
0012710.wav,1,S90,bored
0012711.wav,8,S39,bored
0012712.wav,6,S27,excited
0012713.wav,1000000000,S80,neutral
0012714.wav,16,S179,bored
0012715.wav,16,S165,bored
0012716.wav,80,S62,question
0012717.wav,1,S183,excited
0012718.wav,90,S166,neutral
0012719.wav,7,S45,question
0012720.wav,18,S33,question
0012721.wav,60,S31,excited
0012722.wav,4,S11,neutral
0012723.wav,7,S121,neutral
0012724.wav,50,S158,neutral
0012725.wav,12,S11,bored
0012726.wav,4,S104,bored
0012727.wav,2,S2,neutral
0012728.wav,18,S69,question
0012729.wav,6,S100,neutral
0012730.wav,3,S147,neutral
0012731.wav,1000000000,S62,excited
0012732.wav,15,S72,question
0012733.wav,1,S166,bored
0012734.wav,15,S178,question
0012735.wav,17,S43,bored
0012736.wav,7,S124,question
0012737.wav,1000000,S121,excited
0012738.wav,1000000,S52,question
0012739.wav,20,S133,neutral
0012740.wav,1000,S108,question
0012741.wav,50,S17,question
0012742.wav,30,S130,bored
0012743.wav,50,S80,question
0012744.wav,2,S156,excited
0012745.wav,14,S138,question
0012746.wav,11,S73,excited
0012747.wav,8,S26,excited
0012748.wav,14,S91,question
0012749.wav,16,S3,bored
0012750.wav,90,S108,neutral
0012751.wav,1000000000,S95,bored
0012752.wav,12,S93,bored
0012753.wav,14,S24,excited
0012754.wav,30,S158,excited
0012755.wav,12,S46,bored
0012756.wav,0,S98,excited
0012757.wav,12,S158,neutral
0012758.wav,90,S120,neutral
0012759.wav,3,S82,bored
0012760.wav,9,S113,question
0012761.wav,14,S94,bored
0012762.wav,13,S112,bored
0012763.wav,5,S178,excited
0012764.wav,80,S8,question
0012765.wav,14,S168,excited
0012766.wav,4,S178,bored
0012767.wav,30,S54,neutral
0012768.wav,100,S86,bored
0012769.wav,9,S86,excited
0012770.wav,3,S137,neutral
0012771.wav,15,S113,excited
0012772.wav,4,S42,bored
0012773.wav,90,S142,excited
0012774.wav,10,S132,excited
0012775.wav,20,S61,bored
0012776.wav,100,S47,excited
0012777.wav,2,S123,question
0012778.wav,2,S84,excited
0012779.wav,0,S109,excited
0012780.wav,5,S27,question
0012781.wav,30,S48,neutral
0012782.wav,0,S107,bored
0012783.wav,90,S35,bored
0012784.wav,18,S145,bored
0012785.wav,16,S8,bored
0012786.wav,11,S153,question
0012787.wav,14,S100,neutral
0012788.wav,2,S136,neutral
0012789.wav,2,S68,question
0012790.wav,15,S167,excited
0012791.wav,5,S1,excited
0012792.wav,15,S46,neutral
0012793.wav,60,S114,neutral
0012794.wav,19,S81,bored
0012795.wav,12,S83,excited
0012796.wav,60,S37,bored
0012797.wav,5,S88,question
0012798.wav,10,S41,question
0012799.wav,19,S72,question
0012800.wav,90,S124,bored
0012801.wav,15,S82,bored
0012802.wav,15,S60,bored
0012803.wav,16,S147,neutral
0012804.wav,40,S95,question
0012805.wav,20,S96,excited
0012806.wav,18,S139,excited
0012807.wav,1000000000,S154,excited
0012808.wav,17,S70,question
0012809.wav,17,S13,excited
0012810.wav,15,S92,question
0012811.wav,15,S140,bored
0012812.wav,90,S96,question
0012813.wav,70,S34,question
0012814.wav,80,S47,excited
0012815.wav,12,S144,excited
0012816.wav,60,S100,neutral
0012817.wav,2,S159,question
0012818.wav,30,S67,excited
0012819.wav,30,S16,bored
0012820.wav,70,S127,neutral
0012821.wav,5,S34,excited
0012822.wav,30,S41,neutral
0012823.wav,20,S40,question
0012824.wav,3,S127,question
0012825.wav,18,S54,question
0012826.wav,1000,S59,question
0012827.wav,14,S119,neutral
0012828.wav,1000000,S101,neutral
0012829.wav,3,S18,question
0012830.wav,0,S160,question
0012831.wav,13,S42,neutral
0012832.wav,12,S51,neutral
0012833.wav,20,S3,neutral
0012834.wav,15,S30,neutral
0012835.wav,9,S129,bored
0012836.wav,40,S23,excited
0012837.wav,14,S168,question
0012838.wav,18,S156,question
0012839.wav,10,S139,question
0012840.wav,2,S21,question
0012841.wav,4,S119,excited
0012842.wav,7,S146,excited
0012843.wav,12,S62,excited
0012844.wav,3,S166,bored
0012845.wav,50,S58,neutral
0012846.wav,20,S52,question
0012847.wav,19,S75,question
0012848.wav,80,S87,bored
0012849.wav,15,S42,neutral
0012850.wav,18,S90,excited
0012851.wav,13,S20,excited
0012852.wav,8,S164,question
0012853.wav,60,S2,neutral
0012854.wav,40,S11,bored
0012855.wav,9,S78,neutral
0012856.wav,17,S150,excited
0012857.wav,1,S143,question
0012858.wav,12,S73,excited
0012859.wav,100,S83,excited
0012860.wav,100,S176,question
0012861.wav,2,S134,excited
0012862.wav,30,S92,excited
0012863.wav,8,S158,bored
0012864.wav,100,S147,neutral
0012865.wav,20,S39,question
0012866.wav,18,S112,excited
0012867.wav,17,S27,question
0012868.wav,19,S25,neutral
0012869.wav,60,S104,question
0012870.wav,19,S57,neutral
0012871.wav,0,S19,bored
0012872.wav,1000,S105,question
0012873.wav,90,S3,neutral
0012874.wav,3,S105,question
0012875.wav,0,S97,question
0012876.wav,2,S84,neutral
0012877.wav,5,S132,excited
0012878.wav,50,S165,bored
0012879.wav,6,S34,question
0012880.wav,0,S105,neutral
0012881.wav,1000000000,S19,excited
0012882.wav,15,S90,question
0012883.wav,1000000,S99,bored
0012884.wav,80,S174,excited
0012885.wav,20,S93,bored
0012886.wav,11,S124,question
0012887.wav,100,S183,excited
0012888.wav,90,S123,bored
0012889.wav,4,S182,excited
0012890.wav,1,S160,question
0012891.wav,0,S1,bored
0012892.wav,9,S68,bored
0012893.wav,12,S37,neutral
0012894.wav,0,S91,bored
0012895.wav,80,S67,neutral
0012896.wav,1,S46,excited
0012897.wav,5,S130,bored
0012898.wav,60,S69,question
0012899.wav,1000000000,S117,excited
0012900.wav,1000000000,S86,bored
0012901.wav,80,S25,excited
0012902.wav,9,S127,excited
0012903.wav,16,S97,neutral
0012904.wav,0,S8,bored
0012905.wav,50,S88,excited
0012906.wav,30,S101,bored
0012907.wav,4,S146,bored
0012908.wav,11,S53,bored
0012909.wav,5,S38,excited
0012910.wav,11,S147,neutral
0012911.wav,80,S79,excited
0012912.wav,1000,S120,question
0012913.wav,60,S129,excited
0012914.wav,17,S126,neutral
0012915.wav,100,S108,question
0012916.wav,10,S122,question
0012917.wav,40,S77,excited
0012918.wav,100,S58,question
0012919.wav,15,S23,bored
0012920.wav,11,S18,bored
0012921.wav,12,S142,excited
0012922.wav,1000000000,S35,excited
0012923.wav,4,S125,question
0012924.wav,80,S54,excited
0012925.wav,1000000,S177,neutral
0012926.wav,4,S111,bored
0012927.wav,19,S170,excited
0012928.wav,5,S57,neutral
0012929.wav,17,S40,excited
0012930.wav,6,S75,bored
0012931.wav,20,S108,excited
0012932.wav,30,S93,neutral
0012933.wav,3,S60,bored
0012934.wav,60,S18,question
0012935.wav,90,S89,question
0012936.wav,1000000,S64,question
0012937.wav,1000000,S72,neutral
0012938.wav,2,S161,neutral
0012939.wav,80,S182,neutral
0012940.wav,9,S100,bored
0012941.wav,1000000000,S36,neutral
0012942.wav,16,S112,question
0012943.wav,12,S155,neutral
0012944.wav,0,S170,bored
0012945.wav,90,S126,bored
0012946.wav,3,S154,neutral
0012947.wav,12,S166,bored
0012948.wav,20,S10,question
0012949.wav,1000000000,S53,bored
0012950.wav,17,S18,neutral
0012951.wav,1000000,S84,excited
0012952.wav,1000000,S176,neutral
0012953.wav,12,S21,excited
0012954.wav,17,S1,neutral
0012955.wav,13,S21,excited
0012956.wav,1000000,S46,question
0012957.wav,15,S68,excited
0012958.wav,15,S128,excited
0012959.wav,50,S34,neutral
0012960.wav,80,S112,excited
0012961.wav,15,S123,question
0012962.wav,16,S72,bored
0012963.wav,18,S27,question
0012964.wav,19,S182,excited
0012965.wav,17,S5,excited
0012966.wav,0,S123,neutral
0012967.wav,1000000,S63,excited
0012968.wav,100,S53,excited
0012969.wav,1000000,S180,bored
0012970.wav,3,S52,neutral
0012971.wav,5,S136,excited
0012972.wav,70,S117,excited
0012973.wav,1000000000,S183,excited
0012974.wav,18,S80,question
0012975.wav,8,S178,question
0012976.wav,8,S111,neutral
0012977.wav,7,S166,bored
0012978.wav,1000,S15,neutral
0012979.wav,14,S71,neutral
0012980.wav,18,S162,question
0012981.wav,13,S167,bored
0012982.wav,7,S66,bored
0012983.wav,20,S151,excited
0012984.wav,30,S175,excited
0012985.wav,16,S82,excited
0012986.wav,2,S153,question
0012987.wav,6,S145,bored
0012988.wav,6,S136,excited
0012989.wav,19,S149,bored
0012990.wav,11,S152,neutral
0012991.wav,7,S51,neutral
0012992.wav,0,S40,excited
0012993.wav,14,S29,neutral
0012994.wav,100,S182,question
0012995.wav,30,S6,question
0012996.wav,10,S60,bored
0012997.wav,19,S41,question
0012998.wav,3,S171,question
0012999.wav,1000000000,S81,excited
0013000.wav,12,S93,bored
0013001.wav,15,S148,question
0013002.wav,10,S1,question
0013003.wav,6,S104,question
0013004.wav,4,S9,question
0013005.wav,7,S130,excited
0013006.wav,1000,S171,neutral
0013007.wav,17,S16,question
0013008.wav,60,S173,bored
0013009.wav,6,S27,neutral
0013010.wav,60,S40,neutral
0013011.wav,1000000000,S67,bored
0013012.wav,14,S182,excited
0013013.wav,1,S3,question
0013014.wav,13,S97,excited
0013015.wav,7,S83,excited
0013016.wav,70,S133,question
0013017.wav,1000,S31,excited
0013018.wav,5,S46,bored
0013019.wav,10,S104,bored
0013020.wav,0,S143,bored
0013021.wav,60,S91,excited
0013022.wav,4,S128,neutral
0013023.wav,20,S30,neutral
0013024.wav,60,S182,neutral
0013025.wav,1000,S66,bored
0013026.wav,10,S27,excited
0013027.wav,15,S31,question
0013028.wav,30,S139,neutral
0013029.wav,1000,S127,neutral
0013030.wav,50,S85,neutral
0013031.wav,4,S71,excited
0013032.wav,3,S74,question
0013033.wav,60,S130,neutral
0013034.wav,8,S137,bored
0013035.wav,6,S141,bored
0013036.wav,15,S106,neutral
0013037.wav,3,S78,neutral
0013038.wav,2,S34,neutral
0013039.wav,10,S119,excited
0013040.wav,7,S39,bored
0013041.wav,12,S125,question
0013042.wav,18,S61,bored
0013043.wav,50,S161,bored
0013044.wav,0,S38,excited
0013045.wav,80,S110,neutral
0013046.wav,14,S40,neutral
0013047.wav,80,S12,neutral
0013048.wav,4,S168,question
0013049.wav,1000000,S7,excited
0013050.wav,16,S41,neutral
0013051.wav,1000000,S96,bored
0013052.wav,70,S183,question
0013053.wav,10,S60,neutral
0013054.wav,5,S106,question
0013055.wav,40,S136,neutral
0013056.wav,20,S95,question
0013057.wav,13,S139,neutral
0013058.wav,15,S25,excited
0013059.wav,20,S140,bored
0013060.wav,50,S90,bored
0013061.wav,19,S144,excited
0013062.wav,11,S101,excited
0013063.wav,18,S92,bored
0013064.wav,4,S68,question
0013065.wav,14,S156,bored
0013066.wav,2,S117,excited
0013067.wav,60,S117,excited
0013068.wav,60,S24,bored
0013069.wav,100,S157,neutral
0013070.wav,70,S8,question
0013071.wav,40,S58,excited
0013072.wav,7,S21,question
0013073.wav,5,S65,neutral
0013074.wav,1000000000,S60,neutral
0013075.wav,70,S13,question
0013076.wav,9,S67,question
0013077.wav,2,S21,question
0013078.wav,8,S62,bored
0013079.wav,30,S158,neutral
0013080.wav,60,S77,neutral
0013081.wav,1000,S111,neutral
0013082.wav,80,S95,neutral
0013083.wav,5,S149,question
0013084.wav,2,S125,neutral
0013085.wav,10,S164,bored
0013086.wav,40,S34,question
0013087.wav,14,S34,neutral
0013088.wav,90,S144,question
0013089.wav,7,S18,excited
0013090.wav,17,S167,excited
0013091.wav,90,S157,question
0013092.wav,70,S110,bored
0013093.wav,6,S108,neutral
0013094.wav,90,S83,bored
0013095.wav,10,S106,question
0013096.wav,11,S100,question
0013097.wav,14,S182,neutral
0013098.wav,100,S121,neutral
0013099.wav,3,S44,bored
0013100.wav,15,S168,neutral
0013101.wav,18,S27,excited
0013102.wav,4,S86,excited
0013103.wav,1000,S84,excited
0013104.wav,13,S155,bored
0013105.wav,40,S161,neutral
0013106.wav,30,S27,excited
0013107.wav,6,S166,question
0013108.wav,17,S35,question
0013109.wav,12,S142,excited
0013110.wav,0,S153,excited
0013111.wav,40,S99,question
0013112.wav,80,S59,excited
0013113.wav,1000000000,S74,excited
0013114.wav,18,S161,excited
0013115.wav,12,S93,question
0013116.wav,80,S136,bored
0013117.wav,1000000000,S71,neutral
0013118.wav,60,S1,question
0013119.wav,11,S150,bored
0013120.wav,80,S78,bored
0013121.wav,3,S100,excited
0013122.wav,4,S117,question
0013123.wav,0,S118,excited
0013124.wav,13,S15,neutral
0013125.wav,8,S156,bored
0013126.wav,90,S184,question
0013127.wav,70,S62,neutral
0013128.wav,40,S79,question
0013129.wav,80,S151,neutral
0013130.wav,90,S174,question
0013131.wav,11,S23,neutral
0013132.wav,50,S72,excited
0013133.wav,3,S8,bored
0013134.wav,9,S124,bored
0013135.wav,18,S160,bored
0013136.wav,70,S42,bored
0013137.wav,30,S115,question
0013138.wav,80,S162,bored
0013139.wav,1000000,S92,question
0013140.wav,4,S53,bored
0013141.wav,20,S69,question
0013142.wav,1,S67,question
0013143.wav,100,S158,question
0013144.wav,80,S57,question
0013145.wav,100,S110,bored
0013146.wav,20,S168,neutral
0013147.wav,17,S157,question
0013148.wav,80,S5,excited
0013149.wav,100,S65,bored
0013150.wav,2,S12,neutral
0013151.wav,1000000,S96,question
0013152.wav,15,S41,neutral
0013153.wav,12,S155,neutral
0013154.wav,50,S37,neutral
0013155.wav,80,S116,bored
0013156.wav,12,S150,bored
0013157.wav,19,S65,neutral
0013158.wav,9,S183,neutral
0013159.wav,9,S87,neutral
0013160.wav,13,S120,bored
0013161.wav,4,S22,excited
0013162.wav,19,S94,excited
0013163.wav,100,S32,excited
0013164.wav,7,S41,question
0013165.wav,40,S106,neutral
0013166.wav,2,S129,neutral
0013167.wav,8,S109,excited
0013168.wav,9,S90,bored
0013169.wav,1000000,S71,neutral
0013170.wav,4,S2,question
0013171.wav,8,S184,neutral
0013172.wav,50,S57,question
0013173.wav,16,S41,bored
0013174.wav,6,S79,question
0013175.wav,60,S96,bored
0013176.wav,8,S89,bored
0013177.wav,10,S101,bored
0013178.wav,60,S100,bored
0013179.wav,70,S141,bored
0013180.wav,18,S111,bored
0013181.wav,0,S164,question
0013182.wav,20,S14,question
0013183.wav,1000000000,S125,question
0013184.wav,6,S145,excited
0013185.wav,9,S40,bored
0013186.wav,19,S82,neutral
0013187.wav,90,S65,bored
0013188.wav,60,S143,question
0013189.wav,8,S142,excited
0013190.wav,1000000,S130,bored
0013191.wav,1,S5,excited
0013192.wav,20,S140,question
0013193.wav,7,S181,bored
0013194.wav,11,S43,bored
0013195.wav,12,S96,excited
0013196.wav,17,S63,neutral
0013197.wav,1000,S31,bored
0013198.wav,15,S72,bored
0013199.wav,19,S82,bored
0013200.wav,100,S83,bored
0013201.wav,1000,S72,question
0013202.wav,50,S44,bored
0013203.wav,16,S136,excited
0013204.wav,50,S85,excited
0013205.wav,9,S80,question
0013206.wav,20,S117,bored
0013207.wav,9,S57,bored
0013208.wav,7,S124,bored
0013209.wav,90,S18,neutral
0013210.wav,1000000000,S123,neutral
0013211.wav,15,S53,bored
0013212.wav,40,S71,excited
0013213.wav,5,S29,neutral
0013214.wav,30,S94,neutral
0013215.wav,4,S90,excited
0013216.wav,16,S28,question
0013217.wav,20,S7,excited
0013218.wav,1000000000,S140,bored
0013219.wav,60,S49,question
0013220.wav,30,S41,neutral
0013221.wav,30,S66,question
0013222.wav,16,S139,excited
0013223.wav,1,S80,neutral
0013224.wav,90,S164,neutral
0013225.wav,16,S178,neutral
0013226.wav,0,S86,excited
0013227.wav,1000000000,S18,neutral
0013228.wav,8,S147,question
0013229.wav,19,S35,excited
0013230.wav,3,S148,excited
0013231.wav,1,S60,bored
0013232.wav,40,S153,question
0013233.wav,0,S113,question
0013234.wav,13,S93,bored
0013235.wav,60,S175,excited
0013236.wav,7,S125,neutral
0013237.wav,3,S117,excited
0013238.wav,2,S152,question
0013239.wav,14,S124,question
0013240.wav,20,S83,excited
0013241.wav,20,S169,neutral
0013242.wav,9,S58,neutral
0013243.wav,20,S180,bored
0013244.wav,1,S115,excited
0013245.wav,20,S161,neutral
0013246.wav,11,S72,excited
0013247.wav,60,S94,neutral
0013248.wav,0,S63,excited
0013249.wav,18,S149,bored
0013250.wav,1000000,S176,bored
0013251.wav,1000000,S141,excited
0013252.wav,1000000000,S165,neutral
0013253.wav,30,S66,excited
0013254.wav,11,S170,neutral
0013255.wav,100,S9,question
0013256.wav,0,S181,bored
0013257.wav,17,S133,bored
0013258.wav,1000000000,S59,question
0013259.wav,9,S73,excited
0013260.wav,1,S153,bored
0013261.wav,60,S132,excited
0013262.wav,18,S63,question
0013263.wav,60,S178,neutral
0013264.wav,0,S54,question
0013265.wav,5,S10,bored
0013266.wav,1000,S80,question
0013267.wav,17,S82,neutral
0013268.wav,1,S62,excited
0013269.wav,30,S69,neutral
0013270.wav,30,S133,excited
0013271.wav,1000000,S24,neutral
0013272.wav,8,S22,bored
0013273.wav,40,S30,question
0013274.wav,30,S88,excited
0013275.wav,1,S154,question
0013276.wav,6,S182,question
0013277.wav,20,S172,excited
0013278.wav,40,S138,question
0013279.wav,4,S28,bored
0013280.wav,80,S120,bored
0013281.wav,9,S139,bored
0013282.wav,16,S164,neutral
0013283.wav,12,S101,question
0013284.wav,17,S22,excited
0013285.wav,100,S136,neutral
0013286.wav,50,S180,bored
0013287.wav,4,S157,question
0013288.wav,4,S144,neutral
0013289.wav,7,S95,question
0013290.wav,12,S139,excited
0013291.wav,20,S111,excited
0013292.wav,8,S42,excited
0013293.wav,70,S158,excited
0013294.wav,7,S46,question
0013295.wav,11,S115,excited
0013296.wav,20,S8,neutral
0013297.wav,1000,S164,neutral
0013298.wav,16,S109,neutral
0013299.wav,16,S83,question
0013300.wav,15,S27,neutral
0013301.wav,1000,S65,question
0013302.wav,7,S9,neutral
0013303.wav,10,S41,neutral
0013304.wav,2,S94,question
0013305.wav,40,S169,neutral
0013306.wav,16,S12,question
0013307.wav,2,S25,excited
0013308.wav,30,S97,excited
0013309.wav,60,S108,neutral
0013310.wav,1000000000,S34,excited
0013311.wav,18,S150,bored
0013312.wav,100,S167,bored
0013313.wav,5,S142,question
0013314.wav,50,S72,bored
0013315.wav,15,S40,question
0013316.wav,30,S62,bored
0013317.wav,6,S104,bored
0013318.wav,1000000,S172,neutral
0013319.wav,14,S22,bored
0013320.wav,60,S167,neutral
0013321.wav,11,S31,excited
0013322.wav,0,S18,excited
0013323.wav,7,S123,question
0013324.wav,19,S14,question
0013325.wav,20,S148,neutral
0013326.wav,11,S119,neutral
0013327.wav,100,S7,excited
0013328.wav,20,S24,bored
0013329.wav,90,S166,question
0013330.wav,1000000,S94,neutral
0013331.wav,17,S16,bored
0013332.wav,1000,S19,neutral
0013333.wav,30,S106,neutral
0013334.wav,40,S101,question
0013335.wav,8,S63,excited
0013336.wav,14,S67,neutral
0013337.wav,9,S173,question
0013338.wav,60,S144,bored
0013339.wav,60,S26,neutral
0013340.wav,13,S102,neutral
0013341.wav,18,S36,question
0013342.wav,1000000000,S154,bored
0013343.wav,13,S37,neutral
0013344.wav,6,S146,question
0013345.wav,40,S73,bored
0013346.wav,15,S112,bored
0013347.wav,9,S162,excited
0013348.wav,19,S23,excited
0013349.wav,1000000,S58,neutral
0013350.wav,90,S45,bored
0013351.wav,100,S110,bored
0013352.wav,3,S172,question
0013353.wav,17,S106,neutral
0013354.wav,0,S34,excited
0013355.wav,4,S121,question
0013356.wav,4,S164,neutral
0013357.wav,3,S43,neutral
0013358.wav,20,S38,excited
0013359.wav,14,S55,question
0013360.wav,7,S75,bored
0013361.wav,3,S100,bored
0013362.wav,13,S92,neutral
0013363.wav,2,S168,excited
0013364.wav,60,S133,neutral
0013365.wav,40,S12,question
0013366.wav,11,S38,excited
0013367.wav,100,S182,bored
0013368.wav,7,S178,excited
0013369.wav,19,S143,question
0013370.wav,17,S138,neutral
0013371.wav,9,S15,bored
0013372.wav,30,S25,excited
0013373.wav,0,S169,question
0013374.wav,60,S23,bored
0013375.wav,10,S181,neutral
0013376.wav,11,S47,question
0013377.wav,1000000000,S110,question
0013378.wav,100,S120,bored
0013379.wav,100,S140,neutral
0013380.wav,6,S23,excited
0013381.wav,60,S147,neutral
0013382.wav,12,S84,neutral
0013383.wav,15,S46,excited
0013384.wav,17,S133,excited
0013385.wav,6,S37,neutral
0013386.wav,19,S90,question
0013387.wav,20,S139,excited
0013388.wav,5,S162,excited
0013389.wav,0,S164,neutral
0013390.wav,90,S37,bored
0013391.wav,1000000000,S115,question
0013392.wav,5,S136,question
0013393.wav,6,S136,neutral
0013394.wav,15,S58,excited
0013395.wav,1,S110,bored
0013396.wav,18,S140,excited
0013397.wav,9,S136,neutral
0013398.wav,13,S99,excited
0013399.wav,19,S3,question
0013400.wav,1000,S49,bored
0013401.wav,5,S164,question
0013402.wav,70,S3,excited
0013403.wav,8,S45,neutral
0013404.wav,1000,S164,question
0013405.wav,60,S114,neutral
0013406.wav,3,S85,bored
0013407.wav,100,S129,question
0013408.wav,14,S134,question
0013409.wav,1000000,S181,neutral
0013410.wav,60,S25,neutral
0013411.wav,9,S100,neutral
0013412.wav,70,S74,excited
0013413.wav,8,S150,question
0013414.wav,14,S117,neutral
0013415.wav,11,S54,bored
0013416.wav,13,S82,bored
0013417.wav,10,S141,neutral
